time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,mtr_trq_Nm,mtr_rpm,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
1248,0.0,0.0,11.32,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,403.01,584.47,35.61,51.64,52,0.0,0.0,52.0,0.0
1249,0.0,0.0,11.32,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,403.01,584.47,35.61,51.64,52,0.0,0.0,52.0,0.0
1250,0.0,0.0,11.32,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,403.01,584.47,35.61,51.64,52,0.0,0.0,52.0,0.0
1251,0.0,0.22,11.32,55.25,0.0,63.33,0.0,118.58,8.04,0.0,0.0,0.0,403.01,584.47,35.61,51.64,52,0.0,0.0,52.0,0.0
1252,1.6,0.22,11.32,55.25,0.06,63.33,0.0,118.65,8.05,78.1,0.05,0.07,403.02,584.48,35.61,51.64,52,1.31,0.01,51.99,1.31
1253,1.6,0.0,11.32,55.25,0.06,0.0,0.0,55.31,3.71,78.1,0.02,0.03,403.03,584.49,35.61,51.64,52,0.61,0.01,51.99,0.61
1254,1.6,0.0,11.32,55.25,0.06,0.0,0.0,55.31,3.71,78.1,0.02,0.03,403.03,584.5,35.61,51.64,52,0.61,0.01,51.99,0.61
1255,1.6,0.0,11.32,55.25,0.06,0.0,0.0,55.31,3.71,78.1,0.02,0.03,403.04,584.51,35.61,51.64,52,0.61,0.01,51.99,0.61
1256,1.6,0.14,11.32,55.25,0.06,39.58,0.0,94.9,6.42,78.1,0.04,0.05,403.05,584.52,35.61,51.64,52,1.05,0.01,51.99,1.05
1257,2.6,0.44,11.32,55.25,0.17,126.67,0.0,182.08,12.39,126.92,0.13,0.17,403.07,584.55,35.61,51.64,52,3.19,0.03,51.97,3.2
1258,4.8,0.53,11.32,55.25,0.57,150.42,0.0,206.24,14.05,234.31,0.27,0.35,403.13,584.63,35.61,51.64,52,6.68,0.07,51.93,6.69
1259,6.4,0.44,11.32,55.25,1.02,126.67,0.0,182.93,12.45,312.41,0.33,0.41,403.21,584.73,35.61,51.64,52,7.9,0.08,51.92,7.91
1260,8.0,0.51,11.32,55.25,1.59,146.46,0.0,203.3,13.84,390.51,0.45,0.57,403.32,584.87,35.62,51.65,52,10.97,0.11,51.89,10.99
1261,10.1,0.68,11.33,55.25,2.53,193.96,0.0,251.74,17.16,493.02,0.71,0.91,403.48,585.07,35.62,51.65,52,17.53,0.18,51.82,17.59
1262,12.9,0.83,11.33,55.25,4.13,237.5,0.0,296.88,20.25,629.7,1.06,1.39,403.73,585.39,35.63,51.67,52,26.65,0.27,51.73,26.79
