time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
335,156.11,4.25,12.11,51.3,548.3,1125.42,0.0,1725.02,74.8,93.5,1892.64,2365.81,156.22,195.28,345.6,270.55,56.27,289.33,323.17
336,173.81,2.46,12.16,51.3,679.71,651.56,0.0,1382.57,66.75,83.44,1912.3,2390.38,157.25,196.56,345.6,241.43,50.22,295.38,282.48
337,173.81,-0.89,12.21,51.3,679.71,-236.93,0.0,494.08,23.85,29.82,1924.89,2406.11,157.66,197.08,345.6,86.28,17.95,327.65,91.0
338,167.37,-1.34,12.26,51.3,630.3,-355.4,0.0,326.2,15.17,18.96,1930.31,2412.88,157.49,196.87,345.6,54.85,11.41,334.19,56.73
339,164.15,1.34,12.3,51.3,606.29,355.4,0.0,1012.98,46.19,57.74,1938.83,2423.54,157.6,197.0,345.6,167.06,34.75,310.85,185.74
340,177.03,3.8,12.35,51.3,705.12,1006.96,0.0,1763.38,86.71,108.39,1957.29,2446.61,158.49,198.11,345.6,313.63,65.24,280.36,386.61
341,191.51,3.58,12.4,51.3,825.22,947.72,0.0,1824.25,97.05,121.31,1982.81,2478.51,159.89,199.86,345.6,351.0,73.01,272.59,445.01
342,202.78,0.89,12.46,51.3,925.17,236.93,0.0,1213.4,68.35,85.43,2005.78,2507.23,161.03,201.29,345.6,247.2,51.42,294.18,290.41
343,197.95,-5.36,12.51,51.3,881.63,-1421.58,0.0,-488.65,-26.87,-33.59,2011.54,2514.43,160.78,200.97,345.6,-97.18,-20.21,365.81,-91.81
344,164.15,-8.94,12.56,51.3,606.29,-2369.31,0.0,-1711.72,-78.05,-97.56,1996.97,2496.21,158.97,198.71,345.6,-282.3,-58.72,404.32,-241.3
345,133.58,-7.82,12.6,51.3,401.45,-2073.14,0.0,-1620.39,-60.12,-75.15,1977.78,2472.22,156.93,196.16,345.6,-217.46,-45.23,390.83,-192.29
346,107.83,-5.59,12.64,51.3,261.59,-1480.82,0.0,-1167.92,-34.98,-43.73,1964.57,2455.71,155.47,194.33,345.6,-126.52,-26.32,371.92,-117.57
347,93.34,-3.13,12.66,51.3,196.04,-829.26,0.0,-581.92,-15.09,-18.86,1957.62,2447.02,154.57,193.22,345.6,-54.57,-11.35,356.95,-52.84
348,85.3,0.89,12.69,51.3,163.69,236.93,0.0,451.92,10.71,13.38,1957.01,2446.26,154.22,192.78,345.6,38.73,8.06,337.54,39.65
349,99.78,5.14,12.72,51.3,224.01,1362.35,0.0,1637.66,45.39,56.74,1964.8,2456.0,154.52,193.16,345.6,164.17,34.15,311.45,182.17
350,122.31,6.48,12.75,51.3,336.59,1717.75,0.0,2105.64,71.54,89.42,1981.04,2476.3,155.42,194.28,345.6,258.75,53.82,291.78,306.48
351,146.45,5.59,12.78,51.3,482.57,1480.82,0.0,2014.69,81.96,102.45,2002.36,2502.95,156.64,195.8,345.6,296.44,61.66,283.94,360.81
352,162.54,4.69,12.83,51.3,594.46,1243.89,0.0,1889.64,85.32,106.65,2025.59,2531.99,157.93,197.41,345.6,308.59,64.19,281.41,378.98
353,180.25,3.8,12.87,51.3,730.99,1006.96,0.0,1789.25,89.58,111.98,2049.88,2562.35,159.23,199.04,345.6,324.02,67.4,278.2,402.51
354,189.9,2.91,12.93,51.3,811.41,770.02,0.0,1632.74,86.13,107.66,2074.29,2592.86,160.48,200.6,345.6,311.52,64.8,280.8,383.4
355,201.17,2.91,12.98,51.3,910.54,770.02,0.0,1731.86,96.78,120.97,2099.69,2624.61,161.77,202.21,345.6,350.03,72.81,272.79,443.45
356,210.82,0.22,13.04,51.3,1000.05,59.23,0.0,1110.58,65.04,81.3,2122.17,2652.71,162.78,203.48,345.6,235.24,48.93,296.67,274.03
357,202.78,-4.92,13.09,51.3,925.17,-1303.12,0.0,-326.65,-18.4,-23.0,2128.64,2660.8,162.56,203.2,345.6,-66.55,-13.84,359.44,-63.99
358,175.42,-7.6,13.15,51.3,692.36,-2013.91,0.0,-1270.25,-61.9,-77.37,2117.49,2646.86,161.07,201.33,345.6,-223.87,-46.57,392.17,-197.29
359,148.06,-7.6,13.19,51.3,493.23,-2013.91,0.0,-1469.38,-60.43,-75.54,2100.5,2625.63,159.23,199.04,345.6,-218.58,-45.46,391.06,-193.16
360,120.7,-7.38,13.23,51.3,327.79,-1954.68,0.0,-1575.58,-52.83,-66.03,2084.77,2605.96,157.59,196.99,345.6,-191.07,-39.74,385.34,-171.36
361,94.95,-3.8,13.26,51.3,202.85,-1006.96,0.0,-752.8,-19.86,-24.82,2074.68,2593.35,156.47,195.59,345.6,-71.81,-14.94,360.54,-68.84
362,93.34,2.01,13.29,51.3,196.04,533.09,0.0,780.43,20.24,25.29,2074.73,2593.41,156.17,195.21,345.6,73.19,15.22,330.38,76.56
363,109.44,4.69,13.31,51.3,269.46,1243.89,0.0,1564.65,47.56,59.45,2084.15,2605.18,156.55,195.68,345.6,172.03,35.78,309.82,191.9
364,127.14,4.69,13.35,51.3,363.69,1243.89,0.0,1658.88,58.59,73.23,2098.89,2623.61,157.27,196.58,345.6,211.9,44.07,301.53,242.87
365,143.23,4.47,13.38,51.3,461.59,1184.65,0.0,1697.54,67.54,84.42,2116.41,2645.51,158.13,197.67,345.6,244.28,50.81,294.79,286.39
366,159.32,0.22,13.43,51.3,571.15,59.23,0.0,681.68,30.17,37.71,2129.98,2662.47,158.65,198.31,345.6,109.12,22.7,322.9,116.79
367,144.84,-6.26,13.47,51.3,472.02,-1658.51,0.0,-1135.19,-45.67,-57.09,2127.82,2659.78,157.99,197.49,345.6,-165.19,-34.36,379.96,-150.25
368,114.26,-8.27,13.5,51.3,293.76,-2191.61,0.0,-1846.55,-58.61,-73.26,2113.34,2641.67,156.5,195.62,345.6,-211.98,-44.09,389.69,-188.0
369,85.3,-6.48,13.53,51.3,163.69,-1717.75,0.0,-1502.75,-35.6,-44.51,2100.25,2625.32,155.21,194.01,345.6,-128.78,-26.79,372.39,-119.52
370,67.59,-4.25,13.55,51.3,102.8,-1125.42,0.0,-971.32,-18.24,-22.8,2092.78,2615.97,154.42,193.02,345.6,-65.96,-13.72,359.32,-63.44
371,54.72,-1.56,13.57,51.3,67.37,-414.63,0.0,-295.96,-4.5,-5.62,2089.62,2612.02,153.99,192.49,345.6,-16.27,-3.38,348.98,-16.11
372,56.33,2.24,13.59,51.3,71.39,592.33,0.0,715.01,11.19,13.98,2090.55,2613.18,153.88,192.35,345.6,40.46,8.42,337.18,41.47
373,70.81,3.8,13.6,51.3,112.82,1006.96,0.0,1171.07,23.03,28.79,2095.3,2619.13,154.03,192.54,345.6,83.31,17.33,328.27,87.71
374,83.69,5.36,13.62,51.3,157.57,1421.58,0.0,1630.46,37.9,47.38,2103.76,2629.7,154.41,193.01,345.6,137.09,28.51,317.09,149.41
375,109.44,6.71,13.65,51.3,269.46,1776.98,0.0,2097.74,63.77,79.71,2117.88,2647.36,155.14,193.93,345.6,230.64,47.97,297.63,267.82
376,131.97,5.59,13.68,51.3,391.84,1480.82,0.0,1923.95,70.53,88.16,2136.54,2670.67,156.13,195.16,345.6,255.09,53.06,292.54,301.35
377,149.67,5.14,13.72,51.3,504.02,1362.35,0.0,1917.67,79.73,99.66,2157.41,2696.76,157.2,196.5,345.6,288.36,59.98,285.62,348.92
378,168.98,4.92,13.77,51.3,642.48,1303.12,0.0,1996.89,93.73,117.17,2181.5,2726.87,158.45,198.06,345.6,339.02,70.52,275.08,425.93
379,185.07,0.22,13.82,51.3,770.68,59.23,0.0,881.21,45.3,56.63,2200.81,2751.01,159.28,199.1,345.6,163.86,34.08,311.52,181.78
380,170.59,-6.71,13.87,51.3,654.77,-1776.98,0.0,-1070.91,-50.75,-63.43,2200.05,2750.06,158.66,198.32,345.6,-183.54,-38.18,383.78,-165.29
381,136.79,-8.05,13.91,51.3,421.03,-2132.38,0.0,-1660.04,-63.08,-78.85,2184.24,2730.3,157.03,196.29,345.6,-228.15,-47.46,393.06,-200.6
382,112.65,-5.59,13.94,51.3,285.54,-1480.82,0.0,-1143.97,-35.8,-44.75,2170.51,2713.14,155.66,194.57,345.6,-129.48,-26.93,372.53,-120.12
383,96.56,-1.56,13.97,51.3,209.79,-414.63,0.0,-153.54,-4.12,-5.15,2164.97,2706.21,154.94,193.67,345.6,-14.9,-3.1,348.7,-14.76
384,101.39,-1.56,14.0,51.3,231.29,-414.63,0.0,-132.04,-3.72,-4.65,2163.88,2704.85,154.56,193.2,345.6,-13.45,-2.8,348.4,-13.34
385,85.3,-2.46,14.03,51.3,163.69,-651.56,0.0,-436.57,-10.34,-12.93,2161.92,2702.4,154.13,192.66,345.6,-37.41,-7.78,353.38,-36.59
386,83.69,-0.89,14.05,51.3,157.57,-236.93,0.0,-28.06,-0.65,-0.82,2160.4,2700.5,153.77,192.21,345.6,-2.36,-0.49,346.09,-2.36
387,78.86,1.79,14.07,51.3,139.92,473.86,0.0,665.08,14.57,18.21,2162.33,2702.91,153.66,192.07,345.6,52.69,10.96,334.64,54.42
388,96.56,2.68,14.1,51.3,209.79,710.79,0.0,971.88,26.07,32.59,2167.97,2709.97,153.79,192.24,345.6,94.29,19.61,325.99,99.96
389,98.17,0.0,14.12,51.3,216.84,0.0,0.0,268.14,7.31,9.14,2172.61,2715.76,153.82,192.28,345.6,26.45,5.5,340.1,26.87
390,96.56,2.46,14.15,51.3,209.79,651.56,0.0,912.65,24.48,30.6,2177.02,2721.28,153.84,192.3,345.6,88.54,18.42,327.18,93.52
391,115.87,2.46,14.18,51.3,302.09,651.56,0.0,1004.95,32.35,40.43,2184.92,2731.15,154.08,192.6,345.6,116.99,24.33,321.27,125.85
392,114.26,-0.22,14.21,51.3,293.76,-59.23,0.0,285.83,9.07,11.34,2190.67,2738.34,154.14,192.67,345.6,32.81,6.83,338.77,33.47
393,114.26,0.67,14.24,51.3,293.76,177.7,0.0,522.76,16.59,20.74,2194.23,2742.79,154.04,192.55,345.6,60.01,12.48,333.12,62.26
394,119.09,2.24,14.28,51.3,319.11,592.33,0.0,962.74,31.85,39.81,2200.96,2751.2,154.17,192.71,345.6,115.19,23.96,321.64,123.77
395,130.36,4.69,14.31,51.3,382.34,1243.89,0.0,1677.52,60.74,75.93,2213.82,2767.28,154.69,193.36,345.6,219.7,45.7,299.9,253.18
396,152.89,3.35,14.35,51.3,525.93,888.49,0.0,1465.72,62.25,77.81,2230.9,2788.63,155.46,194.32,345.6,225.14,46.83,298.77,260.43
397,154.5,-0.67,14.39,51.3,537.06,-177.7,0.0,410.66,17.62,22.03,2242.0,2802.5,155.77,194.71,345.6,63.74,13.26,332.34,66.29
398,148.06,-1.34,14.44,51.3,493.23,-355.4,0.0,189.14,7.78,9.72,2245.53,2806.91,155.56,194.45,345.6,28.14,5.85,339.75,28.62
399,144.84,1.12,14.48,51.3,472.02,296.16,0.0,819.49,32.97,41.21,2251.19,2813.98,155.51,194.39,345.6,119.25,24.8,320.8,128.47
400,156.11,1.12,14.52,51.3,548.3,296.16,0.0,895.77,38.84,48.55,2261.16,2826.45,155.75,194.69,345.6,140.49,29.22,316.38,153.47
401,152.89,-1.79,14.56,51.3,525.93,-473.86,0.0,103.37,4.39,5.49,2267.16,2833.95,155.7,194.63,345.6,15.88,3.3,342.3,16.03
402,143.23,-0.45,14.6,51.3,461.59,-118.47,0.0,394.43,15.69,19.62,2269.95,2837.44,155.46,194.32,345.6,56.76,11.81,333.79,58.77
403,149.67,1.56,14.64,51.3,504.02,414.63,0.0,969.94,40.33,50.41,2277.73,2847.17,155.56,194.44,345.6,145.85,30.34,315.26,159.89
404,154.5,-2.24,14.68,51.3,537.06,-592.33,0.0,-3.97,-0.17,-0.21,2283.31,2854.14,155.49,194.36,345.6,-0.62,-0.13,345.73,-0.62
405,133.58,-5.36,14.72,51.3,401.45,-1421.58,0.0,-968.83,-35.95,-44.93,2278.29,2847.87,154.73,193.41,345.6,-130.02,-27.04,372.64,-120.58
406,115.87,-2.46,14.76,51.3,302.09,-651.56,0.0,-298.16,-9.6,-12.0,2271.97,2839.96,153.93,192.42,345.6,-34.71,-7.22,352.82,-34.0
407,115.87,2.46,14.79,51.3,302.09,651.56,0.0,1004.95,32.35,40.43,2275.13,2843.91,153.81,192.26,345.6,116.99,24.33,321.27,125.85
408,133.58,4.92,14.83,51.3,401.45,1303.12,0.0,1755.87,65.15,81.44,2288.67,2860.84,154.37,192.96,345.6,235.64,49.01,296.59,274.58
409,151.28,2.46,14.87,51.3,514.91,651.56,0.0,1217.77,51.17,63.97,2304.82,2881.03,155.04,193.8,345.6,185.09,38.5,307.1,208.29
410,151.28,-0.22,14.91,51.3,514.91,-59.23,0.0,506.98,21.3,26.63,2314.89,2893.61,155.28,194.1,345.6,77.05,16.03,329.57,80.8
411,149.67,1.56,14.95,51.3,504.02,414.63,0.0,969.94,40.33,50.41,2323.45,2904.31,155.42,194.27,345.6,145.85,30.34,315.26,159.89
412,162.54,2.68,14.99,51.3,594.46,710.79,0.0,1356.55,61.25,76.56,2337.56,2921.95,155.91,194.89,345.6,221.53,46.08,299.52,255.61
413,168.98,-0.45,15.04,51.3,642.48,-118.47,0.0,575.31,27.0,33.76,2349.82,2937.27,156.25,195.31,345.6,97.67,20.32,325.28,103.77
414,159.32,-2.24,15.08,51.3,571.15,-592.33,0.0,30.12,1.33,1.67,2353.75,2942.19,156.04,195.05,345.6,4.82,1.0,344.6,4.84
415,152.89,-1.56,15.13,51.3,525.93,-414.63,0.0,162.6,6.91,8.63,2354.9,2943.62,155.66,194.58,345.6,24.98,5.19,340.41,25.36
416,148.06,0.0,15.17,51.3,493.23,0.0,0.0,544.53,22.4,27.99,2358.97,2948.71,155.5,194.38,345.6,81.0,16.85,328.75,85.15
417,152.89,0.45,15.21,51.3,525.93,118.47,0.0,695.69,29.55,36.93,2366.18,2957.72,155.55,194.44,345.6,106.86,22.23,323.37,114.21
418,151.28,0.22,15.25,51.3,514.91,59.23,0.0,625.45,26.28,32.85,2373.93,2967.42,155.63,194.54,345.6,95.06,19.77,325.83,100.83
419,154.5,2.01,15.3,51.3,537.06,533.09,0.0,1121.45,48.13,60.16,2384.27,2980.33,155.87,194.84,345.6,174.07,36.21,309.39,194.45
420,165.76,2.24,15.34,51.3,618.23,592.33,0.0,1261.86,58.1,72.63,2399.02,2998.78,156.38,195.48,345.6,210.15,43.71,301.89,240.58
421,170.59,0.0,15.39,51.3,654.77,0.0,0.0,706.07,33.46,41.82,2411.74,3014.67,156.73,195.92,345.6,121.01,25.17,320.43,130.52
422,165.76,-0.22,15.43,51.3,618.23,-59.23,0.0,610.3,28.1,35.13,2420.29,3025.36,156.81,196.02,345.6,101.64,21.14,324.46,108.26
423,168.98,2.01,15.48,51.3,642.48,533.09,0.0,1226.87,57.59,71.99,2432.19,3040.24,157.11,196.39,345.6,208.29,43.32,302.28,238.14
424,180.25,-0.67,15.53,51.3,730.99,-177.7,0.0,604.6,30.27,37.84,2444.39,3055.49,157.41,196.76,345.6,109.49,22.77,322.83,117.21
425,164.15,-5.59,15.58,51.3,606.29,-1480.82,0.0,-823.23,-37.54,-46.92,2443.38,3054.23,156.86,196.07,345.6,-135.77,-28.24,373.84,-125.51
426,140.01,-6.26,15.62,51.3,441.08,-1658.51,0.0,-1166.14,-45.35,-56.69,2431.87,3039.84,155.7,194.62,345.6,-164.04,-34.12,379.72,-149.3
427,119.09,-4.02,15.66,51.3,319.11,-1066.19,0.0,-695.78,-23.02,-28.77,2422.37,3027.97,154.73,193.41,345.6,-83.25,-17.32,362.92,-79.28
428,111.04,0.0,15.69,51.3,277.44,0.0,0.0,328.74,10.14,12.68,2420.59,3025.73,154.3,192.88,345.6,36.68,7.63,337.97,37.5
429,119.09,3.58,15.72,51.3,319.11,947.72,0.0,1318.13,43.61,54.51,2428.05,3035.06,154.46,193.08,345.6,157.71,32.8,312.8,174.26
430,136.79,4.69,15.75,51.3,421.03,1243.89,0.0,1716.22,65.21,81.52,2443.16,3053.96,155.07,193.84,345.6,235.87,49.06,296.54,274.89
431,152.89,4.25,15.8,51.3,525.93,1125.42,0.0,1702.65,72.31,90.39,2462.27,3077.83,155.89,194.86,345.6,261.54,54.4,291.2,310.39
432,167.37,3.8,15.84,51.3,630.3,1006.96,0.0,1688.55,78.5,98.13,2483.21,3104.01,156.77,195.97,345.6,283.94,59.06,286.54,342.47
433,180.25,2.91,15.89,51.3,730.99,770.02,0.0,1552.32,77.72,97.15,2504.91,3131.14,157.66,197.08,345.6,281.11,58.47,287.13,338.36
434,188.29,1.79,15.94,51.3,797.72,473.86,0.0,1322.88,69.19,86.49,2525.31,3156.64,158.44,198.05,345.6,250.26,52.05,293.55,294.64
435,193.12,-2.46,15.99,51.3,839.15,-651.56,0.0,238.89,12.82,16.02,2536.7,3170.88,158.62,198.28,345.6,46.35,9.64,335.96,47.68
436,170.59,-6.93,16.04,51.3,654.77,-1836.21,0.0,-1130.14,-53.55,-66.94,2531.05,3163.81,157.77,197.21,345.6,-193.7,-40.29,385.89,-173.47
437,143.23,-6.71,16.09,51.3,461.59,-1776.98,0.0,-1264.09,-50.29,-62.87,2516.62,3145.78,156.45,195.56,345.6,-181.91,-37.84,383.44,-163.96
438,122.31,-4.92,16.12,51.3,336.59,-1303.12,0.0,-915.23,-31.09,-38.87,2505.32,3131.65,155.39,194.24,345.6,-112.47,-23.39,368.99,-105.34
439,107.83,-2.24,16.15,51.3,261.59,-592.33,0.0,-279.43,-8.37,-10.46,2499.84,3124.8,154.74,193.43,345.6,-30.27,-6.3,351.9,-29.73
440,106.22,-0.89,16.18,51.3,253.84,-236.93,0.0,68.21,2.01,2.52,2498.95,3123.69,154.4,193.0,345.6,7.28,1.51,344.09,7.31
441,101.39,-1.12,16.21,51.3,231.29,-296.16,0.0,-13.57,-0.38,-0.48,2499.18,3123.98,154.14,192.68,345.6,-1.38,-0.29,345.89,-1.38
442,98.17,-0.45,16.24,51.3,216.84,-118.47,0.0,149.67,4.08,5.1,2499.7,3124.62,153.91,192.39,345.6,14.76,3.07,342.53,14.89
443,98.17,-0.22,16.27,51.3,216.84,-59.23,0.0,208.91,5.7,7.12,2501.05,3126.32,153.74,192.17,345.6,20.6,4.29,341.31,20.86
444,96.56,-0.22,16.3,51.3,209.79,-59.23,0.0,201.86,5.41,6.77,2502.6,3128.25,153.58,191.97,345.6,19.58,4.07,341.53,19.82
445,96.56,2.68,16.32,51.3,209.79,710.79,0.0,971.88,26.07,32.59,2506.97,3133.71,153.59,191.99,345.6,94.29,19.61,325.99,99.96
446,115.87,5.36,16.35,51.3,302.09,1421.58,0.0,1774.98,57.13,71.41,2518.52,3148.16,154.02,192.53,345.6,206.64,42.98,302.62,235.98
447,135.18,4.92,16.39,51.3,411.18,1303.12,0.0,1765.6,66.3,82.88,2535.67,3169.58,154.74,193.42,345.6,239.8,49.88,295.72,280.25
448,151.28,4.47,16.43,51.3,514.91,1184.65,0.0,1750.87,73.57,91.97,2555.09,3193.87,155.55,194.43,345.6,266.11,55.35,290.25,316.86
449,167.37,3.8,16.47,51.3,630.3,1006.96,0.0,1688.55,78.5,98.13,2576.22,3220.27,156.41,195.52,345.6,283.94,59.06,286.54,342.47
450,178.64,0.0,16.52,51.3,718.0,0.0,0.0,769.3,38.17,47.72,2592.42,3240.53,156.94,196.17,345.6,138.07,28.72,316.88,150.58
451,167.37,-2.46,16.57,51.3,630.3,-651.56,0.0,30.04,1.4,1.75,2597.92,3247.4,156.81,196.02,345.6,5.05,1.05,344.55,5.07
452,160.93,-0.45,16.61,51.3,582.74,-118.47,0.0,515.58,23.05,28.81,2601.31,3251.64,156.59,195.74,345.6,83.36,17.34,328.26,87.77
453,164.15,2.68,16.66,51.3,606.29,710.79,0.0,1368.38,62.4,77.99,2613.18,3266.48,156.88,196.1,345.6,225.68,46.94,298.66,261.15
454,180.25,4.02,16.71,51.3,730.99,1066.19,0.0,1848.48,92.55,115.69,2634.7,3293.38,157.72,197.14,345.6,334.75,69.63,275.97,419.2
455,193.12,2.68,16.76,51.3,839.15,710.79,0.0,1601.24,85.9,107.37,2659.48,3324.36,158.71,198.38,345.6,310.69,64.62,280.98,382.14
456,199.56,-1.56,16.81,51.3,896.03,-414.63,0.0,532.7,29.53,36.91,2675.52,3344.4,159.15,198.93,345.6,106.8,22.22,323.38,114.14
457,181.86,-7.15,16.86,51.3,744.11,-1895.44,0.0,-1100.04,-55.57,-69.46,2671.9,3339.87,158.43,198.04,345.6,-200.99,-41.81,387.41,-179.3
458,148.06,-8.49,16.91,51.3,493.23,-2250.84,0.0,-1706.31,-70.18,-87.72,2654.44,3318.04,156.97,196.21,345.6,-253.82,-52.79,398.39,-220.18
459,120.7,-6.71,16.95,51.3,327.79,-1776.98,0.0,-1397.89,-46.87,-58.59,2638.18,3297.72,155.66,194.58,345.6,-169.52,-35.26,380.86,-153.82
460,99.78,-4.02,16.98,51.3,224.01,-1066.19,0.0,-790.88,-21.92,-27.4,2628.63,3285.78,154.82,193.53,345.6,-79.28,-16.49,362.09,-75.67
461,91.73,-0.67,17.01,51.3,189.33,-177.7,0.0,62.94,1.6,2.0,2625.8,3282.25,154.41,193.02,345.6,5.8,1.21,344.39,5.82
