time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
583,115.87,-2.46,15.17,51.3,302.09,-651.56,0.0,-298.16,-9.6,-12.0,1833.14,2291.42,120.86,151.07,345.6,-34.71,-7.22,352.82,-34.0
584,104.61,-2.91,15.2,51.3,246.21,-770.02,0.0,-472.51,-13.73,-17.16,1829.9,2287.37,120.4,150.5,345.6,-49.66,-10.33,355.93,-48.22
585,94.95,-0.45,15.23,51.3,202.85,-118.47,0.0,135.69,3.58,4.47,1828.49,2285.61,120.09,150.11,345.6,12.94,2.69,342.91,13.05
586,101.39,2.91,15.25,51.3,231.29,770.02,0.0,1052.62,29.65,37.06,1833.1,2291.38,120.18,150.22,345.6,107.22,22.3,323.3,114.62
587,115.87,4.25,15.28,51.3,302.09,1125.42,0.0,1478.82,47.6,59.5,1843.83,2304.79,120.64,150.8,345.6,172.16,35.81,309.79,192.06
588,131.97,4.02,15.32,51.3,391.84,1066.19,0.0,1509.33,55.33,69.16,1858.12,2322.65,121.3,151.63,345.6,200.11,41.62,303.98,227.52
589,144.84,3.8,15.36,51.3,472.02,1006.96,0.0,1530.28,61.57,76.96,1874.36,2342.95,122.06,152.57,345.6,222.69,46.32,299.28,257.15
590,159.32,3.58,15.4,51.3,571.15,947.72,0.0,1570.17,69.49,86.86,1892.56,2365.7,122.91,153.63,345.6,251.34,52.28,293.32,296.14
591,170.59,2.68,15.44,51.3,654.77,710.79,0.0,1416.86,67.14,83.92,1911.54,2389.42,123.77,154.71,345.6,242.84,50.51,295.09,284.4
592,178.64,1.79,15.49,51.3,718.0,473.86,0.0,1243.16,61.69,77.11,1929.43,2411.79,124.54,155.67,345.6,223.12,46.41,299.19,257.72
593,183.46,1.12,15.54,51.3,757.33,296.16,0.0,1104.8,56.3,70.38,1945.82,2432.27,125.19,156.49,345.6,203.64,42.36,303.24,232.09
594,186.68,1.12,15.59,51.3,784.14,296.16,0.0,1131.6,58.68,73.35,1961.79,2452.24,125.8,157.25,345.6,212.24,44.15,301.45,243.33
595,191.51,1.12,15.65,51.3,825.22,296.16,0.0,1172.69,62.38,77.98,1978.6,2473.25,126.45,158.07,345.6,225.64,46.93,298.67,261.09
596,194.73,0.67,15.7,51.3,853.2,177.7,0.0,1082.19,58.54,73.17,1995.4,2494.25,127.09,158.86,345.6,211.72,44.04,301.56,242.64
597,196.34,-3.35,15.75,51.3,867.36,-888.49,0.0,30.17,1.65,2.06,2003.76,2504.7,127.18,158.98,345.6,5.95,1.24,344.36,5.97
598,170.59,-7.82,15.81,51.3,654.77,-2073.14,0.0,-1367.07,-64.78,-80.98,1994.99,2493.73,126.22,157.77,345.6,-234.3,-48.74,394.34,-205.35
599,140.01,-8.05,15.85,51.3,441.08,-2132.38,0.0,-1640.0,-63.78,-79.73,1977.13,2471.41,124.75,155.93,345.6,-230.7,-47.99,393.59,-202.57
600,112.65,-6.48,15.88,51.3,285.54,-1717.75,0.0,-1380.9,-43.21,-54.02,1962.27,2452.84,123.54,154.42,345.6,-156.29,-32.51,378.11,-142.86
601,93.34,-3.8,15.91,51.3,196.04,-1006.96,0.0,-759.62,-19.7,-24.62,1953.53,2441.92,122.76,153.46,345.6,-71.24,-14.82,360.42,-68.31
602,85.3,-2.01,15.94,51.3,163.69,-533.09,0.0,-318.1,-7.54,-9.42,1949.75,2437.19,122.34,152.92,345.6,-27.26,-5.67,351.27,-26.82
603,78.86,-1.34,15.96,51.3,139.92,-355.4,0.0,-164.18,-3.6,-4.5,1948.21,2435.26,122.06,152.58,345.6,-13.01,-2.71,348.31,-12.91
604,75.64,1.56,15.98,51.3,128.73,414.63,0.0,594.66,12.49,15.62,1949.44,2436.8,121.98,152.47,345.6,45.19,9.4,336.2,46.45
605,90.12,4.02,16.0,51.3,182.75,1066.19,0.0,1300.24,32.55,40.69,1955.7,2444.62,122.19,152.74,345.6,117.73,24.49,321.11,126.71
606,104.61,3.13,16.03,51.3,246.21,829.26,0.0,1126.77,32.74,40.93,1964.77,2455.96,122.55,153.19,345.6,118.42,24.63,320.97,127.51
607,112.65,0.67,16.06,51.3,285.54,177.7,0.0,514.54,16.1,20.13,1971.55,2464.44,122.75,153.43,345.6,58.24,12.11,333.49,60.35
608,109.44,-0.45,16.09,51.3,269.46,-118.47,0.0,202.3,6.15,7.69,1974.64,2468.3,122.7,153.38,345.6,22.24,4.63,340.97,22.54
609,109.44,1.34,16.12,51.3,269.46,355.4,0.0,676.16,20.55,25.69,1978.35,2472.94,122.7,153.38,345.6,74.34,15.46,330.14,77.82
610,119.09,2.01,16.16,51.3,319.11,533.09,0.0,903.5,29.89,37.36,1985.35,2481.69,122.89,153.62,345.6,108.1,22.49,323.11,115.63
611,123.92,1.79,16.19,51.3,345.51,473.86,0.0,870.67,29.97,37.46,1993.67,2492.09,123.15,153.94,345.6,108.4,22.55,323.05,115.96
612,131.97,3.13,16.22,51.3,391.84,829.26,0.0,1272.39,46.64,58.3,2004.31,2505.39,123.54,154.42,345.6,168.7,35.09,310.51,187.77
613,146.45,3.58,16.26,51.3,482.57,947.72,0.0,1481.59,60.27,75.34,2019.16,2523.95,124.16,155.2,345.6,218.0,45.34,300.26,250.92
614,157.72,0.0,16.31,51.3,559.67,0.0,0.0,610.97,26.77,33.46,2031.25,2539.06,124.58,155.72,345.6,96.81,20.14,325.46,102.8
615,146.45,-5.59,16.35,51.3,482.57,-1480.82,0.0,-946.95,-38.52,-48.15,2029.61,2537.02,124.15,155.19,345.6,-139.33,-28.98,374.58,-128.55
616,117.48,-7.82,16.38,51.3,310.54,-2073.14,0.0,-1711.3,-55.85,-69.81,2016.51,2520.63,123.08,153.85,345.6,-201.99,-42.01,387.61,-180.1
617,90.12,-5.14,16.41,51.3,182.75,-1362.35,0.0,-1128.3,-28.25,-35.31,2004.83,2506.04,122.15,152.69,345.6,-102.16,-21.25,366.85,-96.25
618,80.47,-1.56,16.44,51.3,145.69,-414.63,0.0,-217.64,-4.86,-6.08,2000.23,2500.29,121.69,152.12,345.6,-17.6,-3.66,349.26,-17.41
619,78.86,0.67,16.46,51.3,139.92,177.7,0.0,368.91,8.08,10.1,2000.68,2500.85,121.56,151.95,345.6,29.23,6.08,339.52,29.75
620,85.3,2.24,16.48,51.3,163.69,592.33,0.0,807.32,19.13,23.91,2004.46,2505.57,121.62,152.02,345.6,69.18,14.39,331.21,72.19
621,94.95,3.35,16.51,51.3,202.85,888.49,0.0,1142.64,30.14,37.67,2011.3,2514.12,121.85,152.31,345.6,109.0,22.67,322.93,116.66
622,109.44,4.25,16.54,51.3,269.46,1125.42,0.0,1446.18,43.96,54.95,2021.59,2526.99,122.26,152.83,345.6,159.01,33.07,312.53,175.83
623,125.53,1.56,16.57,51.3,354.54,414.63,0.0,820.47,28.61,35.76,2031.67,2539.59,122.63,153.29,345.6,103.48,21.52,324.08,110.35
624,120.7,-3.35,16.6,51.3,327.79,-888.49,0.0,-509.4,-17.08,-21.35,2033.27,2541.59,122.47,153.09,345.6,-61.77,-12.85,358.45,-59.56
625,101.39,-5.81,16.63,51.3,231.29,-1540.05,0.0,-1257.46,-35.41,-44.27,2025.98,2532.47,121.81,152.26,345.6,-128.09,-26.64,372.24,-118.92
626,78.86,-5.14,16.66,51.3,139.92,-1362.35,0.0,-1171.13,-25.65,-32.07,2017.5,2521.87,121.11,151.39,345.6,-92.79,-19.3,364.9,-87.88
627,64.37,-2.24,16.68,51.3,93.24,-592.33,0.0,-447.79,-8.01,-10.01,2012.82,2516.03,120.69,150.86,345.6,-28.96,-6.02,351.62,-28.46
628,62.76,1.34,16.7,51.3,88.64,355.4,0.0,495.33,8.64,10.79,2012.91,2516.14,120.57,150.71,345.6,31.24,6.5,339.1,31.83
629,74.03,4.02,16.71,51.3,123.31,1066.19,0.0,1240.8,25.52,31.89,2017.65,2522.07,120.71,150.89,345.6,92.29,19.2,326.4,97.71
630,91.73,5.36,16.74,51.3,189.33,1421.58,0.0,1662.22,42.36,52.94,2027.08,2533.85,121.11,151.39,345.6,153.19,31.86,313.74,168.75
631,112.65,4.47,16.77,51.3,285.54,1184.65,0.0,1521.5,47.61,59.51,2039.57,2549.47,121.65,152.06,345.6,172.21,35.82,309.78,192.12
632,123.92,-1.12,16.8,51.3,345.51,-296.16,0.0,100.65,3.46,4.33,2046.67,2558.34,121.84,152.29,345.6,12.53,2.61,342.99,12.63
633,104.61,-5.81,16.83,51.3,246.21,-1540.05,0.0,-1242.54,-36.11,-45.13,2042.14,2552.67,121.34,151.67,345.6,-130.59,-27.16,372.76,-121.07
634,82.08,-6.71,16.86,51.3,151.57,-1776.98,0.0,-1574.11,-35.89,-44.86,2032.14,2540.17,120.56,150.7,345.6,-129.8,-27.0,372.6,-120.4
635,56.33,-4.92,16.88,51.3,71.39,-1303.12,0.0,-1180.43,-18.47,-23.09,2024.59,2530.73,119.97,149.96,345.6,-66.8,-13.89,359.49,-64.22
636,46.67,-0.22,16.89,51.3,49.01,-59.23,0.0,41.08,0.53,0.67,2022.1,2527.62,119.72,149.65,345.6,1.93,0.4,345.2,1.93
637,54.72,3.35,16.9,51.3,67.37,888.49,0.0,1007.16,15.31,19.14,2024.3,2530.37,119.75,149.69,345.6,55.37,11.52,334.08,57.28
638,70.81,4.92,16.92,51.3,112.82,1303.12,0.0,1467.24,28.86,36.08,2030.43,2538.04,119.99,149.99,345.6,104.38,21.71,323.89,111.38
639,90.12,4.92,16.94,51.3,182.75,1303.12,0.0,1537.17,38.48,48.1,2039.78,2549.73,120.39,150.48,345.6,139.18,28.95,316.65,151.91
640,106.22,4.02,16.97,51.3,253.84,1066.19,0.0,1371.33,40.46,50.58,2050.75,2563.43,120.84,151.05,345.6,146.34,30.44,315.16,160.48
641,119.09,1.12,17.0,51.3,319.11,296.16,0.0,666.57,22.05,27.56,2059.43,2574.29,121.13,151.41,345.6,79.76,16.59,329.01,83.78
642,114.26,-3.35,17.03,51.3,293.76,-888.49,0.0,-543.43,-17.25,-21.56,2060.1,2575.12,120.94,151.17,345.6,-62.39,-12.98,358.58,-60.13
643,94.95,-4.47,17.06,51.3,202.85,-1184.65,0.0,-930.5,-24.54,-30.68,2054.29,2567.87,120.39,150.49,345.6,-88.77,-18.46,364.06,-84.26
644,82.08,-3.35,17.09,51.3,151.57,-888.49,0.0,-685.62,-15.63,-19.54,2048.71,2560.89,119.89,149.86,345.6,-56.54,-11.76,357.36,-54.68
645,70.81,-2.46,17.11,51.3,112.82,-651.56,0.0,-487.44,-9.59,-11.98,2045.21,2556.51,119.54,149.42,345.6,-34.68,-7.21,352.81,-33.97
646,64.37,-0.89,17.13,51.3,93.24,-236.93,0.0,-92.39,-1.65,-2.07,2043.65,2554.56,119.31,149.14,345.6,-5.98,-1.24,346.84,-5.95
647,64.37,0.0,17.15,51.3,93.24,0.0,0.0,144.54,2.58,3.23,2043.78,2554.72,119.2,149.0,345.6,9.35,1.94,343.66,9.4
648,64.37,2.01,17.16,51.3,93.24,533.09,0.0,677.63,12.12,15.15,2045.82,2557.28,119.19,148.99,345.6,43.83,9.12,336.48,45.01
649,78.86,3.8,17.18,51.3,139.92,1006.96,0.0,1198.17,26.25,32.81,2051.15,2563.94,119.36,149.21,345.6,94.93,19.75,325.85,100.68
650,91.73,4.02,17.21,51.3,189.33,1066.19,0.0,1306.82,33.3,41.62,2059.42,2574.27,119.68,149.6,345.6,120.44,25.05,320.55,129.85
651,107.83,4.47,17.24,51.3,261.59,1184.65,0.0,1497.55,44.85,56.07,2070.27,2587.84,120.12,150.15,345.6,162.23,33.74,311.86,179.79
652,123.92,3.35,17.27,51.3,345.51,888.49,0.0,1285.3,44.24,55.3,2082.65,2603.31,120.61,150.76,345.6,160.02,33.28,312.32,177.07
653,131.97,-1.56,17.3,51.3,391.84,-414.63,0.0,28.51,1.05,1.31,2088.94,2611.17,120.73,150.91,345.6,3.78,0.79,344.81,3.79
654,112.65,-5.14,17.34,51.3,285.54,-1362.35,0.0,-1025.51,-32.09,-40.11,2084.63,2605.78,120.24,150.3,345.6,-116.07,-24.14,369.74,-108.49
655,94.95,-3.8,17.37,51.3,202.85,-1006.96,0.0,-752.8,-19.86,-24.82,2077.41,2596.76,119.63,149.53,345.6,-71.81,-14.94,360.54,-68.84
656,85.3,-2.01,17.39,51.3,163.69,-533.09,0.0,-318.1,-7.54,-9.42,2073.61,2592.01,119.23,149.04,345.6,-27.26,-5.67,351.27,-26.82
657,80.47,0.0,17.41,51.3,145.69,0.0,0.0,196.99,4.4,5.5,2073.17,2591.46,119.05,148.82,345.6,15.93,3.31,342.29,16.08
658,85.3,1.79,17.44,51.3,163.69,473.86,0.0,688.85,16.32,20.4,2076.05,2595.06,119.06,148.83,345.6,59.03,12.28,333.32,61.21
659,93.34,0.89,17.46,51.3,196.04,236.93,0.0,484.27,12.56,15.7,2080.06,2600.08,119.12,148.9,345.6,45.41,9.45,336.15,46.69
660,91.73,-1.56,17.49,51.3,189.33,-414.63,0.0,-173.99,-4.43,-5.54,2081.19,2601.49,119.01,148.76,345.6,-16.04,-3.34,348.94,-15.88
661,82.08,-2.46,17.51,51.3,151.57,-651.56,0.0,-448.69,-10.23,-12.79,2079.15,2598.94,118.73,148.41,345.6,-37.0,-7.7,353.3,-36.19
662,74.03,-2.01,17.53,51.3,123.31,-533.09,0.0,-358.49,-7.37,-9.21,2076.71,2595.88,118.44,148.05,345.6,-26.66,-5.55,351.15,-26.24
663,67.59,-2.24,17.55,51.3,102.8,-592.33,0.0,-438.23,-8.23,-10.29,2074.54,2593.18,118.19,147.73,345.6,-29.76,-6.19,351.79,-29.24
664,57.94,-3.58,17.57,51.3,75.52,-947.72,0.0,-820.9,-13.21,-16.51,2071.56,2589.45,117.9,147.38,345.6,-47.78,-9.94,355.54,-46.45
665,41.84,0.0,17.58,51.3,39.39,0.0,0.0,90.69,1.05,1.32,2069.87,2587.34,117.71,147.14,345.6,3.81,0.79,344.81,3.82
666,57.94,5.36,17.6,51.3,75.52,1421.58,0.0,1548.41,24.92,31.15,2073.48,2591.85,117.82,147.28,345.6,90.13,18.75,326.85,95.3
667,80.47,4.47,17.62,51.3,145.69,1184.65,0.0,1381.64,30.88,38.6,2081.23,2601.54,118.14,147.67,345.6,111.7,23.23,322.37,119.75
668,90.12,0.22,17.64,51.3,182.75,59.23,0.0,293.28,7.34,9.18,2086.54,2608.18,118.28,147.85,345.6,26.56,5.52,340.08,26.99
669,82.08,-2.24,17.66,51.3,151.57,-592.33,0.0,-389.45,-8.88,-11.1,2086.33,2607.91,118.11,147.63,345.6,-32.12,-6.68,352.28,-31.51
670,74.03,-1.56,17.69,51.3,123.31,-414.63,0.0,-240.02,-4.94,-6.17,2084.41,2605.51,117.85,147.32,345.6,-17.85,-3.71,349.31,-17.66
671,70.81,1.12,17.71,51.3,112.82,296.16,0.0,460.28,9.05,11.32,2084.98,2606.23,117.75,147.19,345.6,32.75,6.81,338.79,33.4
672,82.08,2.91,17.73,51.3,151.57,770.02,0.0,972.9,22.18,27.73,2089.32,2611.65,117.85,147.32,345.6,80.23,16.69,328.91,84.3
673,91.73,4.02,17.75,51.3,189.33,1066.19,0.0,1306.82,33.3,41.62,2097.02,2621.28,118.13,147.66,345.6,120.44,25.05,320.55,129.85
674,111.04,6.04,17.78,51.3,277.44,1599.28,0.0,1928.03,59.47,74.34,2109.91,2637.39,118.67,148.33,345.6,215.1,44.74,300.86,247.09
675,135.18,5.36,17.81,51.3,411.18,1421.58,0.0,1884.07,70.75,88.44,2128.0,2659.99,119.45,149.32,345.6,255.89,53.23,292.37,302.48
676,149.67,3.58,17.85,51.3,504.02,947.72,0.0,1503.04,62.49,78.11,2146.5,2683.13,120.22,150.28,345.6,226.01,47.01,298.59,261.6
677,160.93,2.91,17.9,51.3,582.74,770.02,0.0,1404.07,62.77,78.46,2163.9,2704.87,120.91,151.13,345.6,227.02,47.22,298.38,262.95
678,170.59,2.68,17.94,51.3,654.77,710.79,0.0,1416.86,67.14,83.92,2181.94,2727.42,121.6,152.0,345.6,242.84,50.51,295.09,284.4
679,180.25,2.01,17.99,51.3,730.99,533.09,0.0,1315.39,65.86,82.32,2200.41,2750.51,122.3,152.87,345.6,238.21,49.55,296.05,278.07
680,185.07,1.56,18.04,51.3,770.68,414.63,0.0,1236.61,63.57,79.47,2218.39,2772.99,122.95,153.69,345.6,229.94,47.83,297.77,266.87
681,191.51,1.56,18.1,51.3,825.22,414.63,0.0,1291.15,68.69,85.86,2236.76,2795.95,123.61,154.51,345.6,248.43,51.67,293.93,292.11
682,196.34,-1.34,18.15,51.3,867.36,-355.4,0.0,563.26,30.72,38.4,2250.56,2813.21,124.01,155.01,345.6,111.11,23.11,322.49,119.07
683,181.86,-4.92,18.2,51.3,744.11,-1303.12,0.0,-507.71,-25.65,-32.06,2251.27,2814.09,123.69,154.61,345.6,-92.76,-19.29,364.89,-87.86
684,160.93,-5.81,18.25,51.3,582.74,-1540.05,0.0,-906.0,-40.5,-50.63,2242.08,2802.6,122.86,153.58,345.6,-146.49,-30.47,376.07,-134.62
685,140.01,-4.25,18.29,51.3,441.08,-1125.42,0.0,-633.04,-24.62,-30.78,2233.04,2791.3,122.09,152.61,345.6,-89.05,-18.52,364.12,-84.52
686,130.36,-0.67,18.33,51.3,382.34,-177.7,0.0,255.94,9.27,11.58,2230.9,2788.63,121.72,152.15,345.6,33.52,6.97,338.63,34.21
687,135.18,1.79,18.37,51.3,411.18,473.86,0.0,936.35,35.16,43.95,2237.08,2796.34,121.81,152.26,345.6,127.17,26.45,319.15,137.71
688,143.23,-1.12,18.4,51.3,461.59,-296.16,0.0,216.73,8.62,10.78,2243.16,2803.95,121.88,152.36,345.6,31.19,6.49,339.11,31.78
689,127.14,-4.92,18.44,51.3,363.69,-1303.12,0.0,-888.13,-31.37,-39.21,2240.0,2800.0,121.47,151.83,345.6,-113.44,-23.6,369.2,-106.19
690,107.83,-2.68,18.47,51.3,261.59,-710.79,0.0,-397.9,-11.92,-14.9,2233.99,2792.48,120.93,151.16,345.6,-43.11,-8.97,354.57,-42.02
691,107.83,1.12,18.5,51.3,261.59,296.16,0.0,609.06,18.24,22.8,2234.86,2793.58,120.78,150.97,345.6,65.98,13.72,331.88,68.71
692,115.87,1.79,18.54,51.3,302.09,473.86,0.0,827.26,26.63,33.28,2241.1,2801.37,120.91,151.14,345.6,96.31,20.03,325.57,102.23
693,120.7,-0.45,18.57,51.3,327.79,-118.47,0.0,260.63,8.74,10.92,2246.01,2807.51,120.96,151.2,345.6,31.61,6.57,339.03,32.22
694,112.65,-1.56,18.6,51.3,285.54,-414.63,0.0,-77.78,-2.43,-3.04,2246.88,2808.6,120.8,151.0,345.6,-8.8,-1.83,347.43,-8.76
695,109.44,-0.45,18.63,51.3,269.46,-118.47,0.0,202.3,6.15,7.69,2247.4,2809.25,120.63,150.78,345.6,22.24,4.63,340.97,22.54
696,109.44,-0.22,18.66,51.3,269.46,-59.23,0.0,261.53,7.95,9.94,2249.36,2811.7,120.53,150.67,345.6,28.75,5.98,339.62,29.26
697,107.83,1.34,18.69,51.3,261.59,355.4,0.0,668.29,20.02,25.02,2253.24,2816.55,120.55,150.68,345.6,72.4,15.06,330.54,75.7
698,119.09,4.02,18.72,51.3,319.11,1066.19,0.0,1436.6,47.52,59.4,2262.62,2828.28,120.85,151.06,345.6,171.89,35.75,309.85,191.72
699,136.79,4.47,18.76,51.3,421.03,1184.65,0.0,1656.99,62.96,78.7,2277.97,2847.46,121.43,151.79,345.6,227.73,47.37,298.23,263.9
700,151.28,4.02,18.8,51.3,514.91,1066.19,0.0,1632.4,68.6,85.75,2296.24,2870.3,122.15,152.68,345.6,248.11,51.61,293.99,291.66
701,165.76,3.8,18.84,51.3,618.23,1006.96,0.0,1676.49,77.19,96.49,2316.49,2895.61,122.94,153.67,345.6,279.2,58.07,287.53,335.6
702,178.64,2.68,18.89,51.3,718.0,710.79,0.0,1480.09,73.44,91.81,2337.41,2921.76,123.73,154.67,345.6,265.64,55.25,290.35,316.19
703,185.07,1.34,18.94,51.3,770.68,355.4,0.0,1177.38,60.53,75.66,2356.02,2945.02,124.39,155.48,345.6,218.92,45.54,300.06,252.15
704,188.29,1.12,18.99,51.3,797.72,296.16,0.0,1145.18,59.9,74.87,2372.74,2965.93,124.93,156.16,345.6,216.64,45.06,300.54,249.12
705,193.12,1.34,19.05,51.3,839.15,355.4,0.0,1245.85,66.83,83.54,2390.35,2987.93,125.5,156.88,345.6,241.73,50.28,295.32,282.88
706,197.95,1.12,19.1,51.3,881.63,296.16,0.0,1229.1,67.58,84.48,2409.01,3011.27,126.12,157.65,345.6,244.44,50.84,294.76,286.6
707,201.17,-1.34,19.16,51.3,910.54,-355.4,0.0,606.44,33.89,42.36,2423.11,3028.88,126.49,158.12,345.6,122.57,25.49,320.11,132.33
708,188.29,-5.36,19.21,51.3,797.72,-1421.58,0.0,-572.56,-29.95,-37.43,2423.65,3029.57,126.17,157.71,345.6,-108.32,-22.53,368.13,-101.69
709,162.54,-7.38,19.26,51.3,594.46,-1954.68,0.0,-1308.92,-59.1,-73.87,2411.29,3014.11,125.21,156.51,345.6,-213.75,-44.46,390.06,-189.39
710,135.18,-7.82,19.3,51.3,411.18,-2073.14,0.0,-1610.66,-60.48,-75.6,2394.68,2993.35,124.08,155.1,345.6,-218.76,-45.5,391.1,-193.31
711,106.22,-6.48,19.33,51.3,253.84,-1717.75,0.0,-1412.6,-41.68,-52.1,2380.49,2975.61,123.13,153.91,345.6,-150.75,-31.36,376.96,-138.21
712,88.51,-3.13,19.36,51.3,176.28,-829.26,0.0,-601.68,-14.79,-18.49,2372.65,2965.81,122.55,153.19,345.6,-53.51,-11.13,356.73,-51.84
713,83.69,-0.67,19.38,51.3,157.57,-177.7,0.0,31.18,0.72,0.91,2370.69,2963.37,122.3,152.87,345.6,2.62,0.55,345.05,2.63
714,83.69,1.34,19.41,51.3,157.57,355.4,0.0,564.27,13.12,16.4,2372.61,2965.77,122.25,152.81,345.6,47.44,9.87,335.73,48.84
715,93.34,3.35,19.43,51.3,196.04,888.49,0.0,1135.83,29.45,36.81,2378.53,2973.16,122.4,153.0,345.6,106.52,22.16,323.44,113.81
716,107.83,2.91,19.46,51.3,261.59,770.02,0.0,1082.92,32.44,40.54,2387.12,2983.9,122.67,153.33,345.6,117.31,24.4,321.2,126.23
717,114.26,0.0,19.49,51.3,293.76,0.0,0.0,345.06,10.95,13.69,2393.15,2991.43,122.78,153.48,345.6,39.61,8.24,337.36,40.58
718,107.83,-0.67,19.52,51.3,261.59,-177.7,0.0,135.2,4.05,5.06,2395.23,2994.04,122.69,153.37,345.6,14.65,3.05,342.55,14.78
719,109.44,1.12,19.55,51.3,269.46,296.16,0.0,616.92,18.75,23.44,2398.4,2998.0,122.67,153.33,345.6,67.83,14.11,331.49,70.72
720,115.87,0.89,19.58,51.3,302.09,236.93,0.0,590.33,19.0,23.75,2403.64,3004.55,122.74,153.42,345.6,68.72,14.29,331.31,71.69
721,115.87,1.34,19.62,51.3,302.09,355.4,0.0,708.79,22.81,28.52,2409.45,3011.81,122.83,153.54,345.6,82.51,17.16,328.44,86.83
722,125.53,3.58,19.65,51.3,354.54,947.72,0.0,1353.56,47.2,59.0,2419.17,3023.97,123.12,153.9,345.6,170.71,35.51,310.09,190.26
723,141.62,3.8,19.69,51.3,451.28,1006.96,0.0,1509.53,59.38,74.23,2433.98,3042.47,123.64,154.55,345.6,214.79,44.68,300.92,246.67
724,152.89,-0.45,19.73,51.3,525.93,-118.47,0.0,458.76,19.48,24.35,2444.93,3056.16,123.94,154.92,345.6,70.47,14.66,330.94,73.59
725,138.4,-4.69,19.77,51.3,431.0,-1243.89,0.0,-761.59,-29.28,-36.6,2443.57,3054.46,123.61,154.52,345.6,-105.9,-22.03,367.63,-99.56
726,119.09,-4.47,19.8,51.3,319.11,-1184.65,0.0,-814.24,-26.94,-33.67,2435.76,3044.7,123.0,153.75,345.6,-97.42,-20.26,365.86,-92.03
727,106.22,-3.35,19.83,51.3,253.84,-888.49,0.0,-583.35,-17.21,-21.51,2429.63,3037.04,122.49,153.12,345.6,-62.25,-12.95,358.55,-60.0
728,94.95,-1.56,19.86,51.3,202.85,-414.63,0.0,-160.48,-4.23,-5.29,2426.65,3033.32,122.17,152.71,345.6,-15.31,-3.18,348.78,-15.17
729,94.95,0.45,19.89,51.3,202.85,118.47,0.0,372.62,9.83,12.28,2427.43,3034.29,122.05,152.56,345.6,35.55,7.39,338.21,36.32
730,98.17,2.01,19.92,51.3,216.84,533.09,0.0,801.23,21.85,27.31,2431.83,3039.79,122.11,152.63,345.6,79.03,16.44,329.16,82.97
731,109.44,3.8,19.94,51.3,269.46,1006.96,0.0,1327.72,40.36,50.45,2440.47,3050.59,122.36,152.95,345.6,145.98,30.36,315.24,160.04
732,125.53,3.13,19.98,51.3,354.54,829.26,0.0,1235.1,43.07,53.83,2452.06,3065.07,122.74,153.43,345.6,155.77,32.4,313.2,171.88
733,131.97,-2.01,20.01,51.3,391.84,-533.09,0.0,-89.96,-3.3,-4.12,2457.58,3071.97,122.8,153.5,345.6,-11.93,-2.48,348.08,-11.84
734,111.04,-5.59,20.05,51.3,277.44,-1480.82,0.0,-1152.07,-35.54,-44.42,2452.19,3065.23,122.32,152.9,345.6,-128.53,-26.73,372.33,-119.3
735,91.73,-4.69,20.07,51.3,189.33,-1243.89,0.0,-1003.25,-25.56,-31.96,2443.7,3054.62,121.73,152.16,345.6,-92.46,-19.23,364.83,-87.59
736,77.25,-3.35,20.1,51.3,134.26,-888.49,0.0,-702.93,-15.08,-18.85,2438.05,3047.57,121.31,151.63,345.6,-54.55,-11.35,356.95,-52.82
737,67.59,-2.01,20.12,51.3,102.8,-533.09,0.0,-379.0,-7.12,-8.89,2434.97,3043.71,121.03,151.29,345.6,-25.74,-5.35,350.95,-25.34
738,62.76,1.56,20.14,51.3,88.64,414.63,0.0,554.56,9.67,12.09,2435.33,3044.16,120.94,151.18,345.6,34.97,7.27,338.33,35.72
739,78.86,5.14,20.16,51.3,139.92,1362.35,0.0,1553.57,34.03,42.54,2441.4,3051.74,121.12,151.4,345.6,123.09,25.6,320.0,132.93
740,99.78,5.59,20.18,51.3,224.01,1480.82,0.0,1756.12,48.67,60.84,2452.88,3066.1,121.54,151.93,345.6,176.05,36.62,308.98,196.91
741,119.09,1.79,20.21,51.3,319.11,473.86,0.0,844.27,27.93,34.91,2463.52,3079.4,121.89,152.36,345.6,101.02,21.01,324.59,107.56
742,112.65,-3.58,20.24,51.3,285.54,-947.72,0.0,-610.88,-19.12,-23.9,2464.75,3080.93,121.75,152.19,345.6,-69.14,-14.38,359.98,-66.38
743,93.34,-5.59,20.27,51.3,196.04,-1480.82,0.0,-1233.48,-31.98,-39.98,2457.65,3072.06,121.23,151.54,345.6,-115.68,-24.06,369.66,-108.15
744,72.42,-5.14,20.3,51.3,118.01,-1362.35,0.0,-1193.05,-24.0,-30.0,2449.87,3062.34,120.71,150.89,345.6,-86.81,-18.06,363.66,-82.5
745,56.33,-2.46,20.31,51.3,71.39,-651.56,0.0,-528.87,-8.27,-10.34,2445.39,3056.74,120.38,150.48,345.6,-29.93,-6.23,351.83,-29.4
746,54.72,1.79,20.33,51.3,67.37,473.86,0.0,592.53,9.01,11.26,2445.49,3056.86,120.3,150.37,345.6,32.57,6.78,338.82,33.23
747,69.2,4.69,20.35,51.3,107.75,1243.89,0.0,1402.94,26.97,33.71,2450.49,3063.11,120.44,150.55,345.6,97.54,20.29,325.31,103.62
