Millis,Speed
79881.75599999998,17
79882.20599999998,17
79882.65599999999,18
79883.10599999999,19
79883.56199999998,20
79884.01699999998,20
79884.47299999998,20
79884.92799999999,20
79885.39299999998,21
79885.84799999998,22
79886.30399999999,24
79886.75899999999,23
79887.21499999998,24
79887.66499999998,24
79888.11599999998,23
79888.56699999998,22
79889.01699999998,20
79889.46699999998,20
79889.91699999999,20
79890.37299999998,21
79890.82899999998,22
79891.28499999999,21
79891.73999999999,21
79892.19599999998,22
79892.65099999998,25
79893.10199999998,27
79893.55299999999,30
79894.00299999998,30
79894.45299999998,32
79894.90299999999,32
79895.35499999998,32
79895.80999999998,32
79896.26599999999,33
79896.72099999999,35
79897.17699999998,36
79897.63199999998,38
79898.08799999999,40
79898.54299999998,42
79898.99299999999,42
79899.44399999999,42
79899.89499999999,40
79900.34499999999,39
79900.79499999998,40
79901.24499999998,39
79901.70099999999,37
79902.15599999999,35
79902.61099999998,35
79903.06699999998,35
79903.51699999998,34
79903.96799999998,30
79904.41899999998,28
79904.86899999998,28
79905.31899999999,29
79905.76899999999,31
79906.22499999998,34
79906.67999999998,36
79907.13599999998,39
79907.59599999999,41
79908.04599999999,43
79908.49699999999,45
79908.94899999998,47
79909.39899999998,49
79909.84899999999,50
79910.29899999998,52
79910.74899999998,53
79911.20499999999,53
79911.65999999999,54
79912.12099999998,53
79912.57599999999,52
79913.03699999998,51
79913.49299999999,50
79913.94799999999,47
79914.41099999998,46
79914.86199999998,44
79915.31699999998,42
79915.77399999998,40
79916.23399999998,38
79916.68999999999,36
79917.14499999999,36
79917.60099999998,36
79918.05099999998,36
79918.50199999998,37
79918.95299999998,39
79919.40299999999,42
79919.85499999998,43
79920.30499999998,44
79920.75999999998,46
79921.21599999999,45
79921.67099999999,44
79922.12599999999,42
79922.58099999998,41
79923.04199999999,40
79923.49699999999,39
79923.95199999999,38
79924.40799999998,37
79924.86799999999,38
79925.32399999998,41
79925.77399999998,43
79926.22399999999,44
79926.67399999998,44
79927.12499999999,44
79927.57699999999,44
79928.02699999999,42
79928.47799999999,42
79928.92999999998,43
79929.38499999998,44
79929.83599999998,46
79930.28699999998,49
79930.73699999998,51
79931.18699999998,53
79931.63699999999,54
79932.08899999998,53
79932.54399999998,53
79933.00099999999,52
79933.45599999998,52
79933.91599999998,52
79934.37199999999,52
79934.83199999998,52
79935.28799999999,52
79935.74299999999,52
79936.19899999998,51
79936.65399999998,51
79937.10999999999,51
79937.56499999999,52
79938.01499999998,54
79938.46499999998,55
79938.91699999999,56
79939.36699999998,57
79939.81699999998,57
79940.26899999999,58
79940.72399999999,58
79941.17999999998,60
79941.63499999998,61
79942.08999999998,62
79942.55099999998,63
79943.00099999999,64
79943.45099999999,65
79943.90199999999,65
79944.35299999999,66
79944.80399999999,67
79945.25399999999,67
79945.70399999998,68
79946.15999999999,68
79946.61499999999,69
79947.07599999999,70
79947.53099999999,70
79947.98099999999,71
79948.43199999999,72
79948.88299999999,72
79949.33299999998,73
79949.78499999999,73
79950.23499999999,73
79950.68499999998,74
79951.13999999998,74
79951.59999999998,75
79952.05599999998,75
79952.51599999999,75
79952.97199999998,75
79953.42699999998,74
79953.88299999999,73
79954.33799999999,71
79954.79399999998,70
79955.24899999998,68
79955.69899999998,66
79956.14999999998,63
79956.60099999998,60
79957.05099999998,57
79957.50099999999,55
79957.95099999999,54
79958.40699999998,54
79958.86199999998,53
79959.31699999998,53
79959.76799999998,51
79960.21799999998,50
79960.66899999998,49
79961.11999999998,49
79961.56999999998,49
79962.01999999999,49
79962.47499999998,51
79962.93099999998,52
79963.38599999998,54
79963.84199999998,55
79964.30299999999,57
79964.76299999998,59
79965.21799999998,60
79965.67499999999,62
79966.13099999998,63
79966.58699999998,64
79967.04199999999,65
79967.49799999998,64
79967.95899999999,64
79968.41399999999,64
79968.87499999999,64
79969.32999999999,64
79969.78599999998,64
79970.24099999998,63
79970.69199999998,61
79971.14299999998,59
79971.59299999998,57
79972.04299999998,56
79972.49399999998,55
79972.94499999998,53
79973.39999999998,52
79973.85699999999,52
79974.76799999998,51
79975.22299999998,51
79975.67899999999,51
79976.13399999999,51
79976.58399999999,50
79977.03399999999,49
79977.48499999999,48
79977.93599999999,47
79978.38599999998,47
79978.83599999998,48
79979.29499999998,48
79979.74599999998,49
79980.20599999998,48
79980.66199999998,47
79981.11699999998,46
79981.57299999999,44
79982.03299999998,43
79982.48899999999,41
79982.94999999998,39
79983.40499999998,38
79983.86099999998,36
79984.31599999998,34
79984.77099999998,31
79985.22799999999,30
79985.68299999999,28
79986.14799999999,26
79986.60299999999,23
79987.05899999998,19
79987.51499999998,17
79987.96999999999,16
79988.41999999998,14
79988.86999999998,12
79989.31999999998,10
79989.77099999998,8
79990.22199999998,6
79990.67199999999,5
79991.12699999998,4
79991.58299999998,4
79992.03799999999,4
79992.49299999999,4
79992.94899999998,6
79993.39899999998,6
79993.84999999998,7
79994.30099999998,9
79994.75199999998,9
79995.20199999999,11
79995.65199999999,11
79996.10699999999,11
79996.56299999998,9
79997.01899999999,9
79997.47399999999,7
79997.92899999999,7
79998.38099999998,7
79998.83199999998,7
79999.28199999998,6
79999.73299999998,5
80000.18399999998,3
80000.63399999999,2
80001.08399999999,0
80001.54499999998,0
80001.99999999999,0
80002.45599999998,0
80002.91099999998,0
80003.36599999998,0
80003.82699999999,0
80004.27699999999,0
80004.72899999998,0
80005.17899999999,0
80005.62899999999,0
80006.07999999999,0
80006.53099999999,0
80006.98099999999,0
80007.43099999998,0
80007.88299999999,0
80008.33299999998,0
80008.78299999998,0
80009.23299999998,0
80009.68399999998,0
80010.13499999998,0
80010.58999999998,0
80011.04599999999,0
80011.50099999999,0
80011.95599999998,0
80012.41299999999,0
80012.87299999998,0
80013.32899999998,0
80013.77899999998,0
80014.22899999998,0
80014.67999999998,0
80015.13099999998,0
80015.58099999998,0
80016.03099999999,0
80016.48099999999,0
80016.93699999998,0
80017.39699999998,0
80017.85399999998,0
80018.30899999998,0
80018.76499999998,0
80019.22499999998,0
80019.68099999998,0
80020.13599999998,0
80020.59199999998,0
80021.04699999999,0
80021.50899999999,0
80021.96399999998,0
80022.41999999998,0
80022.86999999998,0
80023.31999999998,0
80023.77099999998,0
80024.22199999998,0
80024.67199999999,0
80025.12199999999,0
80025.57199999999,0
80026.03299999998,0
80026.48899999999,0
80026.94499999998,0
80027.39999999998,0
80027.85599999999,0
80028.31599999998,0
80028.77199999998,0
80029.22699999998,0
80029.68299999999,0
80030.14299999998,0
80030.59899999999,0
80031.05899999998,0
80031.51499999998,0
80031.97199999998,0
80032.42699999998,0
80032.88199999998,0
80033.33799999999,2
80033.79499999998,5
80034.25499999998,7
80034.70999999998,10
80035.16599999998,12
80035.61599999998,14
80036.06699999998,15
80036.51799999998,17
80036.96799999998,17
80037.41799999998,17
80037.86799999999,16
80038.31799999998,15
80038.77899999998,13
80039.23399999998,13
80039.68999999999,12
80040.15099999998,11
80040.60599999999,11
80041.06099999999,11
80041.51799999998,12
80041.97299999998,12
80042.42899999999,12
80042.89399999999,13
80043.34599999999,12
80043.79599999999,11
80044.24599999998,10
80044.69599999998,8
80045.14799999999,8
80045.59999999998,8
80046.04999999999,8
80046.49999999999,9
80046.95499999999,10
80047.41499999998,11
80047.86999999998,12
80048.32599999999,12
80048.77599999998,14
80049.22599999998,14
80049.67899999999,15
80050.12899999999,16
80050.57899999998,17
80051.02899999998,17
80051.47899999998,19
80051.93999999999,20
80052.39499999999,21
80052.85099999998,22
80053.30599999998,23
80053.75599999998,22
80054.20699999998,21
80054.65799999998,21
80055.10799999998,20
80055.55799999999,20
80056.00799999999,21
80056.46499999998,21
80056.91999999998,22
80057.37599999999,23
80057.83099999998,24
80058.28599999998,25
80058.74199999998,26
80059.19199999998,27
80059.64299999998,27
80060.09399999998,27
80060.54399999998,27
80060.99399999998,28
80061.44599999998,28
80061.90099999998,28
80062.35599999999,28
80062.81199999998,28
80063.26699999998,28
80063.72299999998,28
80064.17299999998,28
80064.62299999998,28
80065.07299999999,28
80065.52499999998,28
80065.97499999998,28
80066.42499999999,29
80066.88099999998,29
80067.33599999998,30
80067.79099999998,33
80068.25099999999,35
80068.70599999998,37
80069.16199999998,38
80069.62199999999,38
80070.07799999998,35
80070.52799999999,33
80070.97999999998,30
80071.42999999998,27
80071.87999999998,27
80072.32999999999,26
80072.77999999998,26
80073.23099999999,26
80073.68599999999,27
80074.14599999998,29
80074.60199999998,30
80075.06199999998,32
80075.51799999998,31
80075.97399999999,31
80076.42899999999,29
80076.88399999999,28
80077.33999999998,25
80077.79499999998,25
80078.26099999998,25
80078.71699999998,26
80079.17199999999,26
80079.62699999998,27
80080.08299999998,26
80080.53899999999,26
80080.99399999998,26
80081.44499999998,27
80081.89599999998,29
80082.34599999999,30
80082.79599999999,30
80083.24799999998,30
80083.69799999999,29
80084.15399999998,30
80084.60499999998,32
80085.05499999998,34
80085.50499999998,37
80085.95499999999,39
80086.40599999999,41
80086.85699999999,43
80087.30699999999,43
80087.76299999998,41
80088.21799999998,40
80088.67299999998,39
80089.13299999999,37
80089.58799999999,34
80090.04399999998,30
80090.49899999998,27
80090.96999999999,23
80091.42099999999,20
80091.87599999999,16
80092.33199999998,13
80092.78799999999,14
80093.24299999999,15
80093.69899999998,18
80094.15399999998,22
80094.60999999999,25
80095.06499999999,24
80095.51599999999,22
80095.96699999998,22
80096.41699999999,22
80096.86699999998,25
80097.31699999998,28
80097.76799999998,29
80098.22299999998,28
80098.67799999999,25
80099.13399999999,21
80099.58899999998,20
80100.05499999998,22
80100.51099999998,22
80100.96699999998,24
80101.42199999999,22
80101.87799999998,20
80102.33299999998,19
80102.78299999998,21
80103.23499999999,24
80103.68499999998,26
80104.13499999998,26
80104.58499999998,21
80105.03499999999,17
80105.49099999998,13
80105.94599999998,12
80106.40299999999,10
80106.85799999998,8
80107.31499999999,7
80107.76999999999,6
80108.22999999998,6
80108.68999999999,7
80109.14599999998,9
80109.60199999998,12
80110.05699999999,15
80110.50699999998,15
80110.95699999998,16
80111.40699999998,18
80111.85799999998,20
80112.30899999998,22
80112.75899999999,25
80113.21399999998,26
80113.66999999998,26
80114.12499999999,26
80114.58499999998,27
80115.03999999998,26
80115.49699999999,25
80115.95299999998,24
80116.40799999998,23
80116.86299999998,23
80117.32899999998,22
80117.78399999999,21
80118.23999999999,21
80118.69499999998,20
80119.15099999998,21
80119.60599999999,21
80120.05599999998,20
80120.50699999998,19
80120.95799999998,18
80121.40799999998,17
80122.30999999998,14
80122.76499999998,13
80123.22099999999,13
80123.67599999998,13
80124.13199999998,14
80124.58699999998,16
80125.03699999998,17
80125.48899999999,19
80125.93899999998,19
80126.38899999998,20
80126.83899999998,19
80127.28899999999,16
80127.74499999998,16
80128.19999999998,17
80128.65599999999,17
80129.11099999998,18
80129.56099999999,14
80130.01099999998,12
80130.46199999998,9
80130.91299999999,7
80131.36299999998,7
80131.81399999998,10
80132.26999999999,14
80132.72599999998,17
80133.18099999998,21
80133.63599999998,25
80134.09199999998,28
80134.54699999999,28
80134.99699999999,28
80135.44699999999,26
80135.89999999998,24
80136.34999999998,22
80136.79999999999,20
80137.24999999999,21
80137.70499999999,25
80138.16099999998,28
80138.61699999998,31
80139.07199999999,34
80139.52699999999,34
80139.97799999999,34
80140.42899999999,33
80140.87899999999,32
80141.32899999998,32
80141.77899999998,31
80142.22899999998,28
80142.68599999999,25
80143.14099999999,23
80143.59699999998,23
80144.05699999999,25
80144.51299999998,28
80144.96299999999,31
80145.41299999999,32
80145.86299999998,31
80146.31399999998,30
80146.76499999998,29
80147.21499999998,28
80147.66499999998,26
80148.12099999998,25
80148.58099999998,22
80149.03099999999,19
80149.48199999999,16
80149.93299999999,13
80150.38299999999,12
80150.83299999998,13
80151.28299999998,15
80151.73299999998,18
80152.18999999999,18
80152.64499999999,16
80153.10699999999,14
80153.56199999998,13
80154.01899999999,12
80154.47399999999,11
80154.92999999998,10
80155.38499999998,12
80155.83499999998,14
80156.28599999998,15
80156.73799999998,13
80157.18799999998,12
80157.63799999998,12
80158.08999999998,15
80158.54099999998,18
80158.99099999998,20
80159.44299999998,23
80159.89299999998,26
80160.34299999998,28
80160.79299999998,28
80161.24399999998,28
80161.69499999998,26
80162.15599999999,25
80162.61099999998,25
80163.06599999998,24
80163.52199999998,24
80163.97699999998,22
80164.43299999999,23
80164.88299999999,25
80165.33299999998,23
80165.78299999998,22
80166.23399999998,20
80166.68499999998,19
80167.13499999998,17
80167.58999999998,14
80168.04599999999,12
80168.50099999999,11
80168.95599999998,12
80169.41199999998,13
80169.86199999998,15
80170.31199999998,18
80170.76399999998,21
80171.21399999998,24
80171.66399999999,28
80172.11599999998,31
80172.57099999998,34
80173.02699999999,36
80173.48199999999,39
80173.93699999998,42
80174.39299999998,44
80174.84799999998,46
80175.29899999998,48
80175.74899999998,50
80176.19899999998,51
80176.64899999998,50
80177.09999999998,48
80177.55099999998,46
80178.00599999998,44
80178.46099999998,40
80178.91599999998,37
80179.37099999998,34
80179.82199999999,30
80180.27299999999,26
80180.72299999998,22
80181.17399999998,19
80181.62499999999,20
80182.07499999998,22
80182.52999999998,23
80182.98599999998,25
80183.44099999998,24
80183.89599999998,23
80184.35099999998,22
80184.80099999998,20
80185.25099999999,19
80185.70199999999,17
80186.15299999999,18
80186.60299999999,21
80187.05299999999,24
80187.50799999999,28
80187.96399999998,31
80188.41999999998,34
80188.87499999999,34
80189.32499999998,34
80189.77699999999,37
80190.22699999998,40
80190.67699999998,43
80191.12699999998,42
80191.57699999999,41
80192.03299999998,39
80192.48799999998,37
80192.94399999999,34
80193.40499999998,32
80193.85499999998,30
80194.30499999998,26
80194.75499999998,23
80195.20499999999,20
80195.65699999998,19
80196.10699999999,21
80196.55699999999,21
80197.01299999998,19
80197.46799999998,19
80197.92899999999,19
80198.38399999999,19
80198.83499999998,22
80199.28599999998,25
80199.73599999998,28
80200.18599999999,28
80200.63699999999,27
80201.08799999999,27
80201.53799999999,26
80201.99299999999,25
80202.45399999998,23
80202.90899999999,21
80203.36499999999,19
80203.81999999998,17
80204.27999999998,15
80204.73499999999,14
80205.19199999998,11
80205.64699999998,8
80206.10399999998,7
80206.56399999998,8
80207.01999999999,9
80207.47499999998,10
80207.92499999999,11
80208.37599999999,12
80208.82699999999,14
80209.27699999999,16
80209.72699999998,18
80210.17699999998,21
80210.62699999998,23
80211.08899999998,26
80211.54399999998,28
80211.99999999999,31
80212.44999999998,33
80212.89999999998,36
80213.35099999998,39
80213.80199999998,41
80214.25199999998,43
80214.70199999999,45
80215.15199999999,47
80215.61299999998,49
80216.06799999998,50
80216.52399999998,52
80216.97399999999,53
80217.42399999998,54
80217.87399999998,56
80218.32499999998,57
80218.77599999998,58
80219.22599999998,59
80219.67599999998,60
80220.13699999999,59
80220.59199999998,58
80221.05199999998,57
80221.50699999998,56
80221.96299999999,54
80222.41799999998,53
80222.87299999998,52
80223.33299999998,50
80223.78799999999,49
80224.24899999998,48
80224.70399999998,48
80225.15999999999,47
80225.60999999999,47
80226.05999999998,47
80226.50999999998,46
80226.96099999998,45
80227.41199999998,46
80227.86199999998,47
80228.31199999998,49
80228.78999999998,49
80229.24099999998,49
80229.69199999998,50
80230.14199999998,51
80230.60199999998,52
80231.05799999999,53
80231.51499999998,53
80231.96599999999,54
80232.41599999998,54
80232.86599999998,53
80233.31599999998,50
80233.76699999998,48
80234.21799999998,49
80234.66799999998,49
80235.12299999998,50
80235.57999999999,51
80236.03499999999,52
80236.48999999999,53
80236.94599999998,53
80237.39599999998,54
80237.84699999998,52
80238.29799999998,50
80238.74799999998,47
80239.19799999999,41
80239.64899999998,38
80240.10499999998,37
80240.56099999999,39
80241.01599999999,40
80241.47099999999,42
80241.93199999999,42
80242.38199999998,43
80242.83199999998,42
80243.28199999998,40
80243.73299999998,38
80244.18399999998,36
80244.63399999999,35
80245.08399999999,34
80245.53999999998,32
80245.99499999998,31
80246.44999999998,28
80246.90199999999,24
80247.35299999999,22
80247.80299999999,22
80248.25299999998,24
80248.70299999998,28
80249.15399999998,31
80249.60899999998,34
80250.06399999998,35
80250.51999999999,35
80250.97999999998,32
80251.43599999999,29
80251.88599999998,26
80252.33599999998,23
80252.78599999998,23
80253.23699999998,25
80253.68799999998,29
80254.13799999998,33
80254.58799999999,36
80255.04399999998,40
80255.50399999999,42
80255.95499999999,45
80256.40599999999,46
80256.85599999999,45
80257.30599999998,43
80257.75699999998,41
80258.20799999998,38
80258.65799999998,36
80259.11299999998,35
80259.56899999999,36
80260.02899999998,37
80260.48499999999,39
80260.93999999999,39
80261.38999999998,39
80261.84299999998,37
80262.29399999998,35
80262.74399999998,33
80263.19499999998,32
80263.64599999998,31
80264.09599999999,30
80264.55099999998,26
80265.00699999998,22
80265.45699999998,19
80265.90699999998,18
80266.35799999998,16
80266.80899999998,14
80267.25899999999,15
80267.70899999999,15
80268.15999999999,18
80268.61599999998,19
80269.07699999999,21
80269.53199999998,23
80269.98799999998,26
80270.43799999998,29
80270.88799999998,32
80271.33899999998,34
80271.79099999998,36
80272.24099999998,36
80272.69099999998,36
80273.14099999999,36
80273.60199999998,36
80274.05699999999,37
80274.51299999998,37
80274.96799999998,37
80275.41899999998,38
80275.87099999998,39
80276.32099999998,40
80276.77099999998,42
80277.23199999999,44
80277.68299999999,44
80278.13299999999,43
80278.58299999998,40
80279.03899999999,36
80279.49399999998,31
80279.94999999998,28
80280.40499999998,25
80280.86599999998,23
80281.32099999998,20
80281.77699999999,18
80282.23699999998,15
80282.69399999999,15
80283.15099999998,17
80283.60699999999,20
80284.06199999998,23
80284.51799999998,24
80284.97799999999,27
80285.43499999998,30
80285.88999999998,33
80286.35099999998,33
80286.80699999999,32
80287.26199999999,32
80287.71199999998,31
80288.16299999999,31
80288.61399999999,31
80289.06399999998,30
80289.51399999998,30
80289.96499999998,31
80290.41599999998,32
80290.87599999999,34
80291.33199999998,36
80291.78699999998,37
80292.24199999998,39
80292.69299999998,40
80293.14299999998,40
80293.59299999998,40
80294.04299999998,40
80294.49299999999,40
80294.94399999999,41
80295.39999999998,42
80295.85499999998,40
80296.31099999999,38
80296.76599999999,37
80297.21699999998,35
80297.66799999998,35
80298.11799999999,36
80298.56799999998,37
80299.01899999999,38
80299.46999999999,38
80299.92499999999,36
80300.38099999998,34
80300.83599999998,32
80301.29099999998,29
80301.74699999999,27
80302.20199999999,26
80302.65799999998,27
80303.10799999998,29
80303.55799999999,31
80304.00799999999,33
80304.45899999999,35
80304.90999999999,35
80305.35999999999,34
80305.81499999999,32
80306.27099999998,30
80306.72599999998,30
80307.17599999998,32
80307.62699999998,34
80308.07799999998,36
80308.52799999999,38
80308.97899999998,38
80309.43099999998,37
80309.88599999998,36
80310.34199999998,34
80310.79699999999,34
80311.25299999998,34
80311.70999999998,35
80312.16599999998,35
80312.62099999998,34
80313.08599999998,32
80313.54099999998,29
80313.99599999998,26
80314.45199999999,23
80314.90799999998,20
80315.36299999998,17
80315.82399999998,15
80316.27899999998,16
80316.73499999999,19
80317.19599999998,22
80317.65099999998,25
80318.10699999999,28
80318.56199999998,31
80319.02299999999,34
80319.47799999999,37
80319.93399999998,39
80320.38899999998,42
80320.84399999998,44
80321.30899999998,44
80321.76499999998,43
80322.21999999999,41
80322.67599999998,38
80323.13099999998,33
80323.59199999998,29
80324.04699999999,25
80324.95799999998,22
80325.41799999998,24
80325.87499999999,27
80326.32999999999,30
80326.78099999999,34
80327.23099999999,37
80327.68199999999,40
80328.13299999999,43
80328.58299999998,45
80329.03299999998,48
80329.48499999999,50
80329.93499999998,52
80330.38499999998,54
80330.83499999998,55
80331.29099999998,55
80331.74199999998,54
80332.19199999998,55
80332.64299999998,56
80333.09399999998,55
80333.54899999998,52
80334.00499999998,50
80334.46999999999,47
80334.92599999998,45
80335.38099999998,43
80335.83699999998,42
80336.29199999999,41
80336.74799999998,41
80337.20299999998,41
80337.65299999999,43
80338.10399999998,45
80338.55499999998,47
80339.00499999998,49
80339.45499999999,50
80339.90499999998,52
80340.35999999999,54
80340.81599999998,55
80341.27199999998,56
80341.72699999998,58
80342.17699999998,59
80342.62999999998,60
80343.07999999999,61
80343.52999999998,61
80343.98199999999,62
80344.43199999999,63
80344.88199999998,64
80345.33199999998,62
80345.78299999998,61
80346.23399999998,61
80346.68399999998,61
80347.13399999999,62
80347.58399999999,63
80348.03999999998,63
80348.49499999998,63
80348.95099999999,63
80349.40599999999,62
80349.85699999999,62
80350.30799999999,63
80350.75799999999,64
80351.20799999998,64
80351.65799999998,64
80352.10899999998,65
80352.56499999999,65
80353.01999999999,65
80353.47599999998,66
80353.93099999998,66
80354.38099999998,67
80354.83199999998,66
80355.28299999998,64
80355.73299999998,62
80356.18299999999,58
80356.63299999999,56
80357.08699999998,54
80357.54199999999,52
80357.99299999999,51
80358.44399999999,49
80358.89399999999,48
80359.34399999998,48
80359.79399999998,49
80360.24499999998,49
80360.69599999998,49
80361.15099999998,49
80361.61099999998,48
80362.06699999998,48
80362.51699999998,49
80362.96799999998,50
80363.44299999998,51
80363.89299999998,52
80364.34899999999,53
80364.80399999999,53
80365.25399999999,55
80365.70399999998,55
80366.15499999998,56
80366.60599999999,56
80367.05599999998,55
80367.50599999998,54
80367.96199999998,54
80368.41699999999,54
80368.86699999998,54
80369.31699999998,55
80370.21899999998,57
80370.66899999998,58
80371.11899999998,58
80371.57499999998,59
80372.02999999998,60
80372.48599999998,60
80372.94099999998,61
80373.39099999999,61
80373.84099999999,62
80374.29199999999,63
80374.74299999999,63
80375.19299999998,64
80375.64299999998,64
80376.09799999998,65
80376.55399999999,65
80377.00899999999,66
80377.46499999998,66
80377.91499999998,67
80378.36499999999,66
80378.81699999998,64
80379.26699999998,63
80379.71699999998,61
80380.16699999999,60
80380.62299999998,58
80381.07899999998,57
80381.53499999999,56
80381.99099999998,57
80382.44599999998,58
80382.90199999999,59
80383.35699999999,59
80383.80699999999,60
80384.25799999999,61
80384.70899999999,60
80385.15899999999,59
80385.60899999998,58
80386.05899999998,57
80386.51499999998,56
80386.96999999999,56
80387.42599999998,56
80387.88199999998,56
80388.34799999998,55
80388.80299999999,55
80389.25899999999,55
80389.71399999998,55
80390.17099999999,55
80390.62699999998,55
80391.08299999998,53
80391.53799999999,52
80391.98799999998,51
80392.43799999998,50
80392.88799999998,50
80393.33899999998,50
80393.78999999998,51
80394.25099999999,52
80394.70199999999,53
80395.15199999999,53
80395.60699999999,54
80396.06299999998,54
80396.51799999998,55
80396.96799999998,54
80397.41899999998,52
80397.86999999998,51
80398.31999999998,50
80398.76999999999,51
80399.21999999999,51
80399.67599999998,51
80400.13099999998,49
80400.58699999998,48
80401.04199999999,49
80401.49299999999,50
80401.94399999999,51
80402.39399999999,52
80402.84399999998,51
80403.29399999998,50
80403.74499999998,50
80404.20099999999,49
80404.65699999998,47
80405.11199999998,47
80405.56699999998,47
80406.01799999998,47
80406.46899999998,47
80406.91899999998,48
80407.36899999998,47
80407.81899999999,48
80408.26899999999,47
80408.72499999998,47
80409.17999999998,47
80409.63599999998,47
80410.09099999999,47
80410.54099999998,47
80410.99099999998,48
80411.44199999998,48
80411.89299999998,49
80412.34399999998,48
80412.79399999998,47
80413.24999999999,46
80413.70599999998,46
80414.16199999998,45
80414.61699999998,45
80415.07899999998,45
80415.53399999999,46
80415.98999999999,48
80416.43999999999,49
80416.88999999998,50
80417.33999999998,52
80417.79099999998,54
80418.24199999998,55
80418.69199999998,56
80419.14199999998,55
80419.60299999999,54
80420.05799999999,52
80420.50799999999,51
80420.96099999998,52
80421.41099999998,52
80421.86099999998,54
80422.31099999999,54
80422.76099999998,54
80423.21299999999,53
80423.66399999999,53
80424.11399999999,54
80424.56399999998,54
80425.01399999998,53
80425.46499999998,52
80425.91599999998,51
80426.36599999998,49
80426.82099999998,48
80427.27699999999,47
80427.73199999999,47
80428.19199999998,48
80428.65199999999,47
80429.10899999998,46
80429.56399999998,44
80430.02299999999,42
80430.47799999999,40
80430.93399999998,39
80431.38899999998,38
80431.84499999999,36
80432.30099999998,34
80432.76699999998,32
80433.22299999998,30
80433.67899999999,27
80434.13399999999,24
80434.58999999998,22
80435.04499999998,18
80435.50499999998,15
80435.95999999998,12
80436.41499999998,8
80436.86999999998,6
80437.31999999998,4
80437.76999999999,2
80438.22199999998,1
80438.67199999999,0
80439.12299999998,0
80439.57399999998,0
80440.02899999998,1
80440.48499999999,0
80440.93999999999,0
80441.40299999999,0
80441.85799999998,0
80442.31399999998,0
80442.76899999999,0
80443.21899999998,0
80443.66999999998,0
80444.12099999998,1
80444.57099999998,2
80445.02099999998,2
80445.47099999999,2
80445.92799999999,3
80446.38299999999,5
80446.83799999999,8
80447.29399999998,12
80447.74899999998,16
80448.20499999999,20
80448.65499999998,23
80449.10499999998,26
80450.00599999998,32
80450.45699999998,35
80450.90699999998,37
80451.36199999998,40
80451.81799999998,42
80452.27299999999,44
80452.72299999998,46
80453.17499999999,48
80453.62599999999,50
80454.07599999999,52
80454.52599999998,54
80454.97599999998,55
80455.43199999999,56
80455.88699999999,55
80456.34199999998,54
80456.79699999999,54
80457.24699999999,53
80457.69699999999,51
80458.14799999999,50
80458.59899999999,49
80459.04899999998,48
80459.49899999998,47
80459.95399999998,46
80460.40999999999,47
80460.86499999999,49
80461.32599999999,50
80461.78199999998,52
80462.23699999998,54
80462.69199999998,55
80463.14799999999,57
80463.60299999999,58
80464.05299999999,59
80464.50399999999,60
80464.95499999999,61
80465.40499999998,62
80465.85499999998,63
80466.30499999998,64
80466.76099999998,64
80467.21599999999,65
80467.67199999999,66
80468.12699999998,67
80468.57699999999,67
80469.02699999999,68
80469.47799999999,69
80469.92899999999,70
80470.37899999999,71
80470.82899999998,70
80471.28399999999,69
80471.73899999999,67
80472.18899999998,65
80472.63899999998,64
80473.08899999998,62
80473.53999999998,61
80473.99099999998,59
80474.44099999998,59
80474.89699999998,59
80475.35199999998,60
80475.81299999998,61
80476.26799999998,59
80476.72299999998,58
80477.19799999999,56
80477.64799999999,55
80478.09899999999,52
80478.55399999999,49
80479.00999999998,49
80479.46499999998,50
80479.91499999998,51
80480.36499999999,52
80480.81599999998,52
80481.26699999998,52
80481.71699999998,51
80482.16799999998,51
80482.62399999998,50
80483.07999999999,49
80483.53499999999,48
80483.99099999998,49
80484.44599999998,50
80484.90199999999,51
80485.35799999998,50
80485.82399999998,50
80486.27899999998,50
80486.73499999999,51
80487.18999999999,52
80487.64599999998,52
80488.10099999998,52
80488.55099999998,52
80489.00299999998,52
80489.45399999998,51
80489.90399999998,50
80490.35499999998,50
80490.80599999998,51
80491.25599999998,50
80491.70599999998,50
80492.15599999999,49
80492.60699999999,48
80493.05799999999,48
80493.50799999999,47
80493.95899999999,46
80494.40999999999,45
80494.86999999998,45
80495.32599999999,45
80495.78099999999,45
80496.23099999999,45
80496.68199999999,44
80497.13299999999,43
80497.58299999998,43
80498.03299999998,42
80498.48299999998,43
80498.93399999998,43
80499.39399999999,43
80499.84899999999,44
80500.30599999998,44
80500.75599999998,45
80501.20699999998,45
80501.65799999998,45
80502.10799999998,45
80502.55799999999,45
80503.00799999999,45
80503.45899999999,45
80503.91899999998,45
80504.37399999998,45
80504.82999999999,44
80505.72999999998,44
80506.18099999998,44
80506.63199999998,44
80507.08199999998,45
80507.53199999998,46
80507.98199999999,47
80508.44299999998,48
80508.89899999998,47
80509.35399999998,47
80509.80399999999,47
80510.25499999998,47
80510.70699999998,48
80511.15699999998,49
80511.60699999999,50
80512.05699999999,52
80512.50799999999,51
80512.96799999998,51
80513.42399999998,52
80513.90199999999,53
80514.35399999998,53
80514.80399999999,52
80515.25399999999,52
80515.70499999999,51
80516.16099999998,50
80516.62199999999,49
80517.08199999998,48
80517.53799999999,47
80518.45299999998,44
80518.90899999999,43
